
---------- Begin Simulation Statistics ----------
simSeconds                                   0.165379                       # Number of seconds simulated (Second)
simTicks                                 165379177658                       # Number of ticks simulated (Tick)
finalTick                                165379177658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1993.92                       # Real time elapsed on the host (Second)
hostTickRate                                 82941848                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268786324                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    33807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58634                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        314409084                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.664214                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.214398                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       263745016                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      206053126                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96895                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            146832947                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         293476615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 104                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           314349845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.655490                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.150517                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                6                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            314349845                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.ftNumber::samples          286866808                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::mean                     0                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::stdev                    0                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::underflows               0      0.00%      0.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::0                286866808    100.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::1                        0      0.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::2                        0      0.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::3                        0      0.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::4                        0      0.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::overflows                0      0.00%    100.00% # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::min_value                0                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::max_value                0                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetch.ftNumber::total            286866808                       # Number of fetch targets processed each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             168599176                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.536241                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           16598958                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.052794                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     26569514                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.ftq.inserts                              0                       # The number of FTQ insertions (Count)
system.cpu.ftq.removals                             0                       # The number of FTQ removals. Not including squashes (Count)
system.cpu.ftq.squashes                             0                       # The number of FTQ squashes (Count)
system.cpu.ftq.locks                                0                       # The number of times the FTQ got locked. (Count)
system.cpu.ftq.occupancy::samples                   0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::mean                    nan                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::stdev                   nan                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::underflows                0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::0-3                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::4-7                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::8                         0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::overflows                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::min_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::max_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::total                     0                       # Distribution of the FTQ occupation. (Count)
system.cpu.iew.dispatchStatus::running      310523130     98.78%     98.78% # Number of cycles dispatch is running (Cycle)
system.cpu.iew.dispatchStatus::blocked        2699872      0.86%     99.64% # Number of cycles dispatch is blocked (Cycle)
system.cpu.iew.dispatchStatus::squashing       906888      0.29%     99.93% # Number of cycles dispatch is squashing (Cycle)
system.cpu.iew.dispatchStatus::unblocking       219955      0.07%    100.00% # Number of cycles dispatch is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              263745181                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               442038                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  7259400                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 5718988                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    62                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                       176                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   206608                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents             61                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         479358                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       510234                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               989592                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                199988709                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               199952798                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 163024065                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 377487468                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.635964                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.431866                       # Average fanout of values written-back ((Count/Count))
system.cpu.inst_sequencer.power_state.pwrStateResidencyTicks::UNDEFINED 165379177658                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.interrupts.clk_domain.clock           8416                       # Clock period in ticks (Tick)
system.cpu.l1d.avg_size                      1.286509                       # Avg. number of slots allocated (Unspecified)
system.cpu.l1d.avg_util                      0.026802                       # Avg. utilization (Unspecified)
system.cpu.l1d.avg_reserved                  0.106792                       # Avg. number of slots reserved (Unspecified)
system.cpu.l1d.avg_size                      0.210174                       # Avg. number of slots allocated (Unspecified)
system.cpu.l1d.avg_util                      0.004379                       # Avg. utilization (Unspecified)
system.cpu.l1d.avg_reserved                         0                       # Avg. number of slots reserved (Unspecified)
system.cpu.l1d.avg_size                      0.000000                       # Avg. number of slots allocated (Unspecified)
system.cpu.l1d.avg_util                      0.000000                       # Avg. utilization (Unspecified)
system.cpu.l1d.avg_reserved                         0                       # Avg. number of slots reserved (Unspecified)
system.cpu.l1d.avg_size                             0                       # Avg. number of slots allocated (Unspecified)
system.cpu.l1d.avg_util                             0                       # Avg. utilization (Unspecified)
system.cpu.l1d.avg_reserved                         0                       # Avg. number of slots reserved (Unspecified)
system.cpu.l1d.avg_size                             0                       # Avg. number of slots allocated (Unspecified)
system.cpu.l1d.avg_util                             0                       # Avg. utilization (Unspecified)
system.cpu.l1d.avg_reserved                         0                       # Avg. number of slots reserved (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::bucket_size          256                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::max_bucket         1279                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::samples      1514711                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::mean   258.920344                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::gmean    93.739295                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::stdev   264.036608                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared |      813080     53.68%     53.68% |      482487     31.85%     85.53% |      173713     11.47%     97.00% |       45364      2.99%    100.00% |          67      0.00%    100.00% (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared::total      1514711                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadShared.retries         5324                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::bucket_size          128                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::max_bucket          639                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::samples         7371                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::mean   273.227649                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::gmean   130.660825                       (Unspecified)
system.cpu.l1d.outTransLatHist.SendReadUnique::stdev   197.268016                       (Unspecified)
